sentiment-1 : word-1,sentiment-0 : word-0,sentiment-1 : word-0,lemma,word_set,accuracy
2148,23462,22852,later,"{'later', 'laters'}",25610
267,24123,24733,painful,{'painful'},25610
8009,16381,16991,lead,"{'leads', 'lead', 'led', 'leaded', 'leading'}",25610
722,24887,24278,beautifully,{'beautifully'},25609
1698,23911,23302,experience,"{'experienced', 'experiences', 'experiencing', 'experience'}",25609
2602,23007,22398,ism,"{'isms', 'ism'}",25609
11431,14177,13569,ons,{'ons'},25608
8124,17483,16876,owe,"{'owing', 'owes', 'owe', 'owed'}",25607
1048,23345,23952,pay,"{'pay', 'payed', 'paying', 'pays', 'paid'}",25607
1583,22811,23417,problem,"{'problem', 'problems'}",25606
2063,22332,22937,rely,"{'relying', 'relies', 'rely', 'relied'}",25605
1525,24079,23475,iq,"{'iqs', 'iq'}",25604
2737,22866,22263,cine,{'cine'},25603
2938,22665,22062,grap,"{'grap', 'graps'}",25603
188,24210,24812,deem,"{'deeming', 'deem', 'deems', 'deemed'}",25602
9262,16340,15738,see,"{'seing', 'seeing', 'saw', 'seen', 'sees'}",25602
1948,23654,23052,resent,"{'resents', 'resent', 'resenting', 'resented'}",25602
1311,23094,23689,camera,"{'camera', 'cameras'}",25595
2648,22946,22352,cinema,"{'cinema', 'cinemas'}",25594
768,24826,24232,delight,"{'delighting', 'delights', 'delight'}",25594
2278,22129,22722,makin,{'makin'},25593
1488,24105,23512,anding,{'anding'},25593
512,23900,24488,apparently,{'apparently'},25588
2895,22692,22105,graph,"{'graph', 'graphed', 'graphs'}",25587
924,24661,24076,sweet,"{'sweet', 'sweeter', 'sweetest', 'sweets'}",25585
532,23883,24468,silly,"{'silliest', 'silly'}",25585
630,23786,24370,utter,"{'uttered', 'uttering', 'utter', 'utters'}",25584
1703,23881,23297,personal,"{'personal', 'personals'}",25584
1279,24300,23721,simple,"{'simplest', 'simpler', 'simple'}",25579
12693,12886,12307,ine,"{'ines', 'ine'}",25579
2297,22124,22703,maki,{'maki'},25579
1321,24256,23679,larious,{'larious'},25577
681,24895,24319,beautifull,{'beautifull'},25576
21427,2997,3573,rs,{'rs'},25576
1439,22985,23561,hate,"{'hated', 'hate', 'hates', 'hating'}",25576
1309,24264,23691,hilarious,{'hilarious'},25573
1059,24512,23941,enjoyable,{'enjoyable'},25571
5005,20566,19995,hose,"{'hoses', 'hose', 'hosing'}",25571
2351,22078,22649,lain,{'lain'},25571
2448,23122,22552,fat,"{'fattest', 'fatted', 'fat'}",25570
2258,22174,22742,tire,"{'tire', 'tires'}",25568
147,24285,24853,amateur,"{'amateur', 'amateurs'}",25568
2636,21796,22364,happen,"{'happened', 'happens', 'happening', 'happen'}",25568
1872,23696,23128,present,"{'present', 'presented', 'presents', 'presenting'}",25568
422,24011,24578,bunch,"{'bunch', 'bunched'}",25567
13011,12555,11989,har,{'har'},25566
670,23764,24330,sill,"{'sillest', 'sill'}",25566
4893,20672,20107,take,"{'takes', 'taking', 'taken', 'took'}",25565
1362,23074,23638,lick,"{'lick', 'licks', 'licking', 'licked'}",25564
7534,18029,17466,ass,"{'ass', 'asses'}",25563
2400,23162,22600,cert,{'cert'},25562
264,24174,24736,trash,"{'trashed', 'trash', 'trashing', 'trashes'}",25562
2905,21535,22095,care,"{'cared', 'cares', 'care', 'caring'}",25560
2176,22265,22824,edit,"{'edited', 'edits', 'edit'}",25559
7921,17637,17079,hough,{'hough'},25558
1594,23962,23406,rut,"{'rutting', 'rut'}",25556
21989,2457,3011,ac,{'ac'},25554
1760,23793,23240,father,"{'fathered', 'father', 'fathering', 'fathers'}",25553
1862,23690,23138,release,"{'release', 'releases', 'released', 'releasing'}",25552
4303,21249,20697,mot,{'mot'},25552
3772,20676,21228,els,{'els'},25552
920,24631,24080,masterpiece,"{'masterpiece', 'masterpieces'}",25551
3785,20667,21215,interest,"{'interest', 'interests'}",25548
2744,22803,22256,anti,{'anti'},25547
1604,23941,23396,mee,{'mee'},25545
1941,22514,23059,body,"{'body', 'bodys', 'bodies'}",25545
1546,23998,23454,hie,{'hie'},25544
2188,23356,22812,series,{'series'},25544
831,24713,24169,terrif,{'terrif'},25544
2219,23323,22781,nice,"{'nicest', 'nice'}",25542
13758,10702,11242,pi,"{'pi', 'pis'}",25540
1357,24183,23643,harm,"{'harmed', 'harm', 'harming', 'harms'}",25540
1042,24497,23958,capture,"{'capturing', 'captured', 'capture', 'captures'}",25539
2533,23004,22467,child,"{'children', 'child', 'childs'}",25537
5241,20295,19759,iz,{'iz'},25536
891,24645,24109,gem,"{'gem', 'gems'}",25536
1715,23821,23285,rich,"{'richest', 'riches', 'rich', 'richer'}",25536
3041,22494,21959,ether,{'ether'},25535
5867,19667,19133,hos,{'hos'},25534
642,23825,24358,seriously,{'seriously'},25533
11684,13848,13316,rl,{'rl'},25532
3376,22155,21624,sub,"{'subs', 'sub'}",25531
7231,18299,17769,heir,"{'heirs', 'heir'}",25530
1553,23976,23447,out,"{'outs', 'outed'}",25529
1047,24481,23953,emotional,{'emotional'},25528
178,24294,24822,excuse,"{'excused', 'excusing', 'excuses', 'excuse'}",25528
803,23670,24197,obviously,{'obviously'},25527
1408,24116,23592,antic,"{'antics', 'antic'}",25524
2926,22597,22074,dar,{'dar'},25523
654,24869,24346,touching,"{'touchings', 'touching'}",25523
2236,22241,22764,bb,{'bb'},25523
2379,23143,22621,sea,"{'seas', 'sea'}",25522
9442,16080,15558,ui,{'ui'},25522
936,24585,24064,oscar,"{'oscars', 'oscar'}",25521
2593,21886,22407,effect,"{'effect', 'effecting', 'effects', 'effected'}",25521
1662,23858,23338,law,"{'law', 'laws'}",25520
909,24610,24091,fresh,"{'fresh', 'freshest', 'fresher'}",25519
2741,22778,22259,comedy,"{'comedy', 'comedies'}",25519
20846,3636,4154,ter,{'ter'},25518
15567,8915,9433,pa,{'pa'},25518
2901,21582,22099,amp,"{'amp', 'amps'}",25517
2528,21956,22472,interesting,{'interesting'},25516
2556,21929,22444,resting,{'resting'},25515
2016,23497,22984,cult,"{'cults', 'cult'}",25513
2290,23223,22710,and,{'ands'},25513
3682,20806,21318,rector,{'rector'},25512
4080,21432,20920,vid,"{'vid', 'vids'}",25512
1035,23453,23965,maker,"{'makers', 'maker'}",25512
145,24343,24855,insult,"{'insulted', 'insulting', 'insult', 'insults'}",25512
6332,18157,18668,star,"{'starring', 'star', 'stars', 'starred'}",25511
2433,22057,22567,cut,"{'cutest', 'cuts', 'cut', 'cuter'}",25510
1160,23331,23840,walk,"{'walks', 'walk', 'walking', 'walked'}",25509
7603,17906,17397,mat,"{'matted', 'mat', 'matting', 'mats'}",25509
1603,22891,23397,lute,"{'lute', 'luting'}",25506
3592,20902,21408,hot,"{'hot', 'hottest', 'hots', 'hotter'}",25506
1045,24460,23955,movin,{'movin'},25505
634,24871,24366,outstanding,{'outstanding'},25505
8724,16780,16276,ning,{'ning'},25504
1253,23244,23747,video,"{'video', 'videos'}",25503
3846,21656,21154,friend,"{'friends', 'friend'}",25502
2204,23298,22796,certain,{'certain'},25502
1515,23986,23485,song,"{'songs', 'song'}",25501
1287,24214,23713,theme,"{'themes', 'theme', 'themed'}",25501
2675,22826,22325,member,"{'members', 'member'}",25501
8490,17011,16510,ding,"{'ding', 'dings'}",25501
1045,24455,23955,charm,"{'charming', 'charmed', 'charms', 'charm'}",25500
9708,15792,15292,lit,{'lit'},25500
1145,24355,23855,awe,"{'awe', 'awing'}",25500
410,24091,24590,okay,"{'okayed', 'okay', 'okaying'}",25499
2859,21643,22141,aid,"{'aiding', 'aids', 'aided', 'aid'}",25498
938,23564,24062,writing,"{'writing', 'writings'}",25498
175,24327,24825,idiot,"{'idiots', 'idiot'}",25498
647,24849,24353,terrific,{'terrific'},25496
12023,13473,12977,ist,{'ist'},25496
1936,23558,23064,remember,"{'remembering', 'remember', 'remembers', 'remembered'}",25494
2235,23258,22765,unti,{'unti'},25493
642,23865,24358,apparent,{'apparent'},25493
1598,23895,23402,entertaining,{'entertaining'},25493
21243,4249,3757,fi,{'fi'},25492
1333,23176,23667,foo,{'foo'},25491
13798,10711,11202,een,{'een'},25491
941,24550,24059,appreciate,"{'appreciate', 'appreciated', 'appreciating', 'appreciates'}",25491
1077,24414,23923,porting,{'porting'},25491
1792,23697,23208,small,"{'small', 'smaller', 'smallest'}",25489
2411,22100,22589,original,"{'original', 'originals'}",25489
1308,23204,23692,path,"{'paths', 'path'}",25488
2456,22056,22544,origin,"{'origins', 'origin'}",25488
2145,23342,22855,tori,{'tori'},25487
1046,23467,23954,blood,"{'bloods', 'blood'}",25487
951,24535,24049,romantic,"{'romantics', 'romantic'}",25486
10870,14616,14130,way,"{'way', 'ways'}",25486
154,24360,24846,what,{'whats'},25486
1347,24139,23653,import,"{'imports', 'import', 'imported', 'importing'}",25486
11338,14147,13662,time,"{'times', 'time', 'timed'}",25485
2299,23186,22701,gether,{'gether'},25485
252,24265,24748,rub,"{'rubs', 'rubbed', 'rubbing', 'rub'}",25483
1755,23727,23245,truly,{'truly'},25482
12262,12256,12738,sho,{'sho'},25482
3788,21694,21212,ize,"{'izing', 'izes', 'ized', 'ize'}",25482
1256,24225,23744,davi,{'davi'},25481
4829,20650,20171,pic,"{'pic', 'pics'}",25479
790,24688,24210,subtle,"{'subtlest', 'subtled', 'subtle'}",25478
1580,22942,23420,flic,"{'flics', 'flic'}",25478
731,24746,24269,incredible,{'incredible'},25477
902,23622,24098,chee,{'chee'},25476
9757,15719,15243,char,"{'chars', 'charing', 'char'}",25476
4736,20740,20264,gain,"{'gaining', 'gain', 'gained', 'gains'}",25476
3067,22407,21933,pas,{'pas'},25474
655,23872,24345,sayin,{'sayin'},25473
606,23923,24394,sleep,"{'sleeping', 'slept', 'sleeps', 'sleep'}",25471
2110,23360,22890,tern,{'tern'},25470
403,24128,24597,flat,"{'flattest', 'flatter', 'flat', 'flats'}",25469
720,23811,24280,explain,"{'explained', 'explains', 'explain', 'explaining'}",25469
2636,22832,22364,help,"{'help', 'helping', 'helps', 'helped'}",25468
1308,24160,23692,score,"{'scoring', 'scores', 'scored', 'score'}",25468
1764,22770,23236,talk,"{'talkes', 'talking', 'talks', 'talk', 'talked'}",25466
1389,24077,23611,wes,{'wes'},25466
1060,24406,23940,dream,"{'dreaming', 'dream', 'dreamed', 'dreamt', 'dreams'}",25466
439,24095,24561,premise,"{'premised', 'premises', 'premise'}",25466
874,24592,24126,edible,"{'edible', 'edibles'}",25466
1540,22994,23460,parent,"{'parent', 'parenting', 'parents'}",25466
868,24597,24132,credible,{'credible'},25465
1571,23892,23429,moth,"{'moth', 'moths'}",25463
1199,23339,23801,lee,{'lee'},25462
742,24720,24258,beauty,"{'beauty', 'beauties'}",25462
3184,22277,21816,person,"{'person', 'persons'}",25461
785,24674,24215,plex,{'plex'},25459
500,24044,24500,intent,"{'intents', 'intent'}",25456
863,24592,24137,memorable,{'memorable'},25455
693,23852,24307,sham,{'sham'},25455
184,24362,24816,disappointing,{'disappointing'},25454
19666,5787,5334,ay,{'ay'},25453
1550,22997,23450,ski,"{'skied', 'ski', 'skis'}",25453
2347,22201,22653,ots,{'ots'},25452
6865,18586,18135,rem,{'rem'},25451
689,23862,24311,shame,"{'shame', 'shames', 'shaming', 'shamed'}",25449
1663,23786,23337,dark,"{'dark', 'darkest', 'darker'}",25449
711,24738,24289,complex,"{'complexes', 'complex'}",25449
2731,21821,22269,need,"{'needs', 'need', 'needing', 'needed'}",25448
4117,20437,20883,tea,"{'tea', 'teas'}",25446
985,24461,24015,atmo,{'atmos'},25446
2265,22290,22735,table,"{'tables', 'table'}",25445
1551,23005,23449,imply,"{'implied', 'implies', 'imply', 'implying'}",25444
1440,23118,23560,absolute,{'absolute'},25442
2719,21840,22281,hop,"{'hopping', 'hops', 'hop', 'hopped'}",25441
1524,23035,23476,entire,{'entire'},25441
596,23964,24404,basically,{'basically'},25440
1845,23593,23155,wife,"{'wifes', 'wives', 'wife'}",25438
505,24932,24495,wonderfully,{'wonderfully'},25437
1857,22706,23143,tall,"{'taller', 'tallest', 'tall'}",25437
21493,3943,3507,pe,{'pe'},25436
2966,22469,22034,bra,"{'bra', 'bras'}",25435
1152,24283,23848,lid,{'lid'},25435
99,24466,24901,soever,{'soever'},25435
98,24467,24902,whatso,{'whatso'},25435
1701,23733,23299,core,{'core'},25434
3206,21360,21794,eh,{'eh'},25434
4195,21239,20805,set,"{'setting', 'sets', 'set'}",25434
98,24469,24902,whatsoever,{'whatsoever'},25433
1126,24307,23874,edge,"{'edges', 'edging', 'edge', 'edged'}",25433
959,24473,24041,nom,"{'noms', 'nom'}",25432
2109,23323,22891,disc,"{'discs', 'disc'}",25432
782,24650,24218,tense,"{'tensed', 'tenses', 'tense', 'tenser'}",25432
2360,23072,22640,nation,"{'nation', 'nations'}",25432
1683,23748,23317,create,"{'created', 'creating', 'creates', 'create'}",25431
1547,23023,23453,tally,"{'tally', 'tallies'}",25430
1413,23157,23587,produce,"{'produces', 'produced', 'producing', 'produce'}",25430
3311,22118,21689,tis,{'tis'},25429
1327,24102,23673,grow,"{'growing', 'grow', 'grows', 'growed', 'grew'}",25429
1980,23449,23020,oft,"{'oft', 'ofter'}",25429
707,24721,24293,warm,"{'warmer', 'warm', 'warmed', 'warms', 'warmest'}",25428
901,24527,24099,rare,"{'rare', 'raring', 'rarest'}",25428
1451,23976,23549,mother,"{'mother', 'mothers'}",25427
495,24932,24505,wonderfull,{'wonderfull'},25427
1791,23636,23209,style,"{'styles', 'styled', 'style', 'styling'}",25427
853,23720,24147,basic,"{'basic', 'basics'}",25427
4263,20311,20737,cam,"{'cams', 'cam'}",25426
5802,18772,19198,people,"{'peopling', 'peopled', 'people', 'peoples'}",25426
748,24676,24252,portrayal,"{'portrayals', 'portrayal'}",25424
1710,22866,23290,ham,"{'hams', 'ham', 'hammed', 'hamming'}",25424
268,24308,24732,fake,"{'fakes', 'faked', 'fake', 'faking'}",25424
4278,21146,20722,rite,"{'rites', 'rite'}",25424
1438,23139,23562,simply,{'simply'},25423
1409,24013,23591,ado,{'ado'},25422
1118,24304,23882,discover,"{'discovers', 'discovered', 'discover', 'discovering'}",25422
613,24809,24387,stunning,{'stunning'},25422
214,24364,24786,ointment,{'ointment'},25422
1080,24341,23920,visual,"{'visuals', 'visual'}",25421
7331,18090,17669,ps,{'ps'},25421
4786,20635,20214,cat,"{'cats', 'cat'}",25421
1347,24073,23653,draw,"{'drawn', 'drew', 'draw', 'draws', 'drawing'}",25420
718,23863,24282,weak,"{'weakest', 'weaker', 'weak'}",25419
1192,24227,23808,recent,{'recent'},25419
1201,24217,23799,country,"{'country', 'countries'}",25418
1752,23666,23248,earn,"{'earn', 'earned', 'earning', 'earns'}",25418
2106,22476,22894,kid,"{'kids', 'kid', 'kidding'}",25418
18868,6549,6132,old,"{'old', 'oldest', 'olds', 'ol', 'older'}",25417
961,23622,24039,stick,"{'sticked', 'stick', 'sticks', 'sticking', 'stuck'}",25417
1754,23663,23246,mark,"{'marked', 'marks', 'marking', 'mark'}",25417
1153,24264,23847,easy,"{'easier', 'easy', 'easiest'}",25417
8228,16356,16772,tal,{'tal'},25416
205,24379,24795,appointment,"{'appointments', 'appointment'}",25416
1552,23032,23448,ntire,{'ntire'},25416
814,23771,24186,pointe,{'pointe'},25415
2278,22308,22722,head,"{'heads', 'headed', 'heading', 'head'}",25414
192,24394,24808,disappointment,"{'disappointment', 'disappointments'}",25414
57,24529,24943,stink,"{'stinks', 'stink'}",25414
416,24171,24584,bare,"{'bare', 'baring', 'bared', 'bares', 'barest'}",25413
1241,24171,23759,over,{'overs'},25412
1546,23866,23454,doc,"{'doc', 'docs'}",25412
98,24490,24902,wooden,{'wooden'},25412
1579,23009,23421,call,"{'called', 'calls', 'calles', 'calling'}",25412
681,24730,24319,solid,"{'solid', 'solidest', 'solids'}",25411
752,23837,24248,wear,"{'wears', 'wear', 'wearing', 'wore'}",25411
6976,18434,18024,ster,{'ster'},25410
195,24397,24805,watchable,{'watchable'},25408
4786,20621,20214,tell,"{'told', 'tells', 'telling', 'tell'}",25407
9901,14692,15099,aw,{'aw'},25407
2161,23246,22839,follow,"{'followed', 'following', 'follows', 'follow'}",25407
87,24507,24913,tink,{'tink'},25406
917,24488,24083,surprising,{'surprising'},25405
1996,23409,23004,him,{'hims'},25405
370,24226,24630,grade,"{'grades', 'grade', 'grading'}",25404
2383,23021,22617,rim,"{'rims', 'rimmed', 'rim'}",25404
1442,23155,23558,sort,"{'sort', 'sorting', 'sorted', 'sorts', 'sorter'}",25403
201,24396,24799,watcha,{'watcha'},25403
1931,23472,23069,include,"{'include', 'including', 'included', 'includes'}",25403
2481,22922,22519,moment,"{'moments', 'moment'}",25403
1073,24329,23927,happy,"{'happier', 'happy', 'happiest'}",25402
12328,12270,12672,hen,{'hen'},25402
1178,24223,23822,important,{'important'},25401
999,24401,24001,docu,{'docu'},25400
1561,23838,23439,gent,"{'gents', 'gent'}",25399
1385,24014,23615,cum,"{'cums', 'cum'}",25399
471,24130,24529,monster,"{'monster', 'monsters'}",25399
390,24212,24610,cheesy,"{'cheesy', 'cheesiest'}",25398
4168,20434,20832,ail,"{'ail', 'ailed', 'ailing', 'ails'}",25398
893,24505,24107,musical,"{'musical', 'musicals'}",25398
2803,22594,22197,mom,"{'moms', 'mom'}",25397
2555,22842,22445,cit,"{'cits', 'cit'}",25397
7625,17772,17375,ling,"{'ling', 'lings'}",25397
1067,24330,23933,epic,"{'epics', 'epic'}",25397
1726,22877,23274,ante,{'ante'},25397
1808,23587,23192,plea,"{'pleas', 'plea'}",25395
2894,22500,22106,cess,{'cess'},25394
1288,24106,23712,chance,"{'chance', 'chances', 'chanced'}",25394
1384,24009,23616,succe,{'succes'},25393
1382,24010,23618,success,"{'successes', 'success'}",25392
10859,14533,14141,nes,{'nes'},25392
1280,24112,23720,history,"{'history', 'histories'}",25392
2666,21943,22334,kind,"{'kindest', 'kinds', 'kind', 'kinder'}",25391
1543,23848,23457,impress,"{'impressing', 'impressed', 'impresses', 'impress'}",25391
995,23614,24005,totally,{'totally'},25391
1090,24301,23910,provide,"{'provides', 'provided', 'provide', 'providing'}",25391
3134,22256,21866,list,"{'list', 'lists', 'listing', 'listed'}",25390
2108,23281,22892,tow,"{'towed', 'tow', 'towing'}",25389
778,24610,24222,advent,{'advent'},25388
1195,23417,23805,absolutely,{'absolutely'},25388
14470,10918,10530,ect,{'ect'},25388
1257,23355,23743,mention,"{'mentions', 'mentioned', 'mention', 'mentioning'}",25388
832,24556,24168,effective,"{'effectives', 'effective'}",25388
68,24545,24932,dreadful,{'dreadful'},25387
2020,23367,22980,incl,{'incl'},25387
2354,23033,22646,course,"{'courses', 'coursing', 'course', 'coursed'}",25387
1736,23650,23264,que,{'ques'},25386
458,24927,24542,delightful,{'delightful'},25385
1561,23824,23439,humor,"{'humors', 'humor'}",25385
1053,24332,23947,image,"{'imaging', 'images', 'image', 'imaged'}",25385
887,24498,24113,asure,{'asure'},25385
1334,24050,23666,disco,{'disco'},25384
857,24527,24143,sphere,"{'spheres', 'sphere'}",25384
781,24603,24219,vet,"{'vet', 'vetted', 'vetting', 'vets'}",25384
995,24389,24005,prise,{'prised'},25384
1582,23802,23418,tear,"{'tore', 'tearing', 'tear', 'tears', 'torn'}",25384
412,24205,24588,potential,"{'potential', 'potentials'}",25383
191,24427,24809,unbelievable,{'unbelievable'},25382
399,24219,24601,intention,"{'intention', 'intentions'}",25382
2451,22929,22549,count,"{'count', 'counts', 'counted', 'counting'}",25380
1498,23881,23502,feeling,"{'feeling', 'feelings'}",25379
963,24416,24037,document,"{'documents', 'documenting', 'documented', 'document'}",25379
3808,20814,21192,the,"{'thes', 'thed'}",25378
2043,23334,22957,mall,"{'mall', 'malls'}",25377
1242,24135,23758,lb,{'lb'},25377
831,23792,24169,shoo,"{'shoo', 'shooing', 'shooed'}",25377
5339,20037,19661,view,"{'viewed', 'viewing', 'views', 'view'}",25376
1455,23169,23545,sum,"{'sums', 'sum', 'summed', 'summing'}",25376
567,24057,24433,sequel,"{'sequels', 'sequel'}",25376
4494,20881,20506,cont,{'cont'},25375
3312,21313,21688,far,{'far'},25375
2656,21970,22344,dle,{'dle'},25374
1170,24204,23830,realist,"{'realists', 'realist'}",25374
825,24549,24175,nature,"{'natures', 'nature'}",25374
2051,23323,22949,parti,{'parti'},25374
615,24759,24385,awes,{'awes'},25374
445,24182,24555,brain,"{'brain', 'brained', 'brains'}",25373
821,24552,24179,atmosphere,"{'atmosphere', 'atmospheres'}",25373
76,24551,24924,embarrassing,{'embarrassing'},25373
909,24463,24091,nary,{'nary'},25372
136,24492,24864,mediocre,{'mediocre'},25372
1205,23423,23795,rating,"{'ratings', 'rating'}",25372
771,24600,24229,society,"{'society', 'societies'}",25371
274,24355,24726,yeah,{'yeah'},25371
900,24471,24100,flaw,"{'flawing', 'flaws', 'flaw', 'flawed'}",25371
2443,22928,22557,final,"{'final', 'finals'}",25371
4541,20830,20459,fee,"{'fee', 'fees'}",25371
3174,21456,21826,tab,"{'tabs', 'tab'}",25370
613,24757,24387,awesome,{'awesome'},25370
353,24277,24647,mote,{'mote'},25370
3356,21274,21644,fact,"{'fact', 'facts'}",25370
14939,10430,10061,fr,{'fr'},25369
1919,23449,23081,rack,"{'rack', 'racks', 'racked', 'racking'}",25368
536,24832,24464,journey,"{'journeyed', 'journeys', 'journey'}",25368
2047,23321,22953,event,"{'event', 'events'}",25368
769,23863,24231,prem,{'prem'},25368
1691,22941,23309,product,"{'products', 'product'}",25368
1184,23449,23816,dead,{'dead'},25367
38,24595,24962,unfun,{'unfun'},25367
